EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
RM1309,38,36-45,No,Travel_Rarely,Sales,2,4,Marketing,1,1835,Female,Sales Representative,4,Married,5405,5k-10k,Yes,20,20,2,4
RM1374,38,36-45,No,Travel_Frequently,Research & Development,8,3,Medical,1,1937,Female,Research Scientist,2,Divorced,2133,Upto 5k,Yes,16,20,3,20
RM1377,38,36-45,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1940,Male,Research Scientist,4,Divorced,4771,Upto 5k,No,19,10,4,5
RM1392,38,36-45,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1961,Male,Sales Representative,1,Single,2858,Upto 5k,No,14,20,2,1
RM1401,38,36-45,No,Travel_Frequently,Human Resources,1,4,Other,1,1972,Male,Human Resources,2,Married,2991,Upto 5k,Yes,11,7,3,6
RM1417,38,36-45,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1995,Male,Sales Executive,2,Married,4440,Upto 5k,No,15,16,3,15
RM1419,38,36-45,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,1997,Male,Manufacturing Director,3,Married,5321,5k-10k,No,11,10,3,8
RM1431,38,36-45,No,Travel_Rarely,Research & Development,10,3,Medical,1,2015,Female,Research Director,3,Married,13206,10k-15k,No,12,20,3,18
RM1452,38,36-45,No,TravelRarely,Sales,10,2,Life Sciences,1,2041,Female,Sales Executive,4,Married,5343,5k-10k,No,11,10,3,10
RM034,39,36-45,Yes,Travel_Rarely,Sales,5,3,Technical Degree,1,42,Male,Sales Representative,4,Married,2086,Upto 5k,No,14,19,4,1
RM138,39,36-45,No,Travel_Rarely,Sales,4,4,Life Sciences,1,182,Female,Sales Executive,3,Married,5902,5k-10k,No,14,17,4,15
RM241,39,36-45,No,Travel_Rarely,Research & Development,1,4,Medical,1,332,Female,Laboratory Technician,3,Divorced,2232,Upto 5k,No,14,7,3,3
RM252,39,36-45,No,Travel_Frequently,Research & Development,2,4,Technical Degree,1,343,Female,Healthcare Representative,3,Single,10938,10k-15k,No,25,20,3,19
RM305,39,36-45,No,Travel_Rarely,Research & Development,1,3,Medical,1,417,Male,Healthcare Representative,4,Divorced,9613,5k-10k,No,17,19,2,18
RM315,39,36-45,No,Travel_Rarely,Research & Development,10,1,Medical,1,429,Male,Manager,1,Married,17068,15k+,Yes,14,21,3,21
RM327,39,36-45,No,Travel_Frequently,Research & Development,7,2,Medical,1,444,Male,Manager,4,Married,19272,15k+,No,15,21,3,21
RM328,39,36-45,Yes,Travel_Rarely,Sales,3,2,Medical,1,445,Female,Sales Executive,3,Married,5238,5k-10k,Yes,18,12,2,1
RM401,39,36-45,No,Travel_Frequently,Research & Development,1,1,Life Sciences,1,531,Male,Manager,3,Divorced,19197,15k+,Yes,14,21,3,21
RM450,39,36-45,No,Travel_Frequently,Research & Development,8,1,Life Sciences,1,602,Female,Laboratory Technician,3,Married,3755,Upto 5k,No,11,8,3,8
RM527,39,36-45,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,721,Female,Healthcare Representative,3,Single,4553,Upto 5k,No,11,20,3,20
RM552,39,36-45,No,Travel_Rarely,Human Resources,3,3,Human Resources,1,760,Female,Human Resources,2,Married,6389,5k-10k,No,15,12,1,8
RM655,39,36-45,No,Travel_Rarely,Human Resources,2,3,Life Sciences,1,909,Female,Human Resources,4,Married,5204,5k-10k,No,11,13,3,5
RM670,39,36-45,Yes,Travel_Rarely,Research & Development,6,3,Medical,1,932,Male,Laboratory Technician,1,Married,2404,Upto 5k,Yes,21,8,1,2
RM706,39,36-45,No,Travel_Rarely,Sales,2,5,Life Sciences,1,985,Male,Sales Executive,3,Single,7880,5k-10k,No,18,9,3,8
RM739,39,36-45,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,1026,Female,Manufacturing Director,4,Married,12742,10k-15k,No,16,21,3,21
RM754,39,36-45,No,Travel_Frequently,Research & Development,22,3,Medical,1,1043,Female,Manufacturing Director,1,Single,10880,10k-15k,Yes,13,21,3,21
RM814,39,36-45,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1127,Male,Healthcare Representative,4,Divorced,12169,10k-15k,No,11,21,3,18
RM817,39,36-45,No,Non-Travel,Research & Development,9,3,Life Sciences,1,1132,Male,Laboratory Technician,2,Single,6782,5k-10k,No,15,9,2,5
RM938,39,36-45,No,Travel_Rarely,Research & Development,13,4,Medical,1,1307,Female,Manager,2,Divorced,17123,15k+,Yes,13,21,3,19
RM941,39,36-45,Yes,Travel_Rarely,Research & Development,23,3,Medical,1,1310,Male,Research Scientist,1,Single,3904,Upto 5k,No,13,6,3,5
RM950,39,36-45,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,1322,Male,Manufacturing Director,3,Single,4534,Upto 5k,No,11,9,3,8
RM987,39,36-45,No,Travel_Rarely,Sales,21,4,Life Sciences,1,1390,Male,Sales Executive,4,Married,6120,5k-10k,Yes,12,8,4,5
RM993,39,36-45,No,Non-Travel,Research & Development,25,2,Life Sciences,1,1397,Male,Healthcare Representative,3,Married,10920,10k-15k,No,21,13,3,6
RM1033,39,36-45,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1,1458,Female,Laboratory Technician,1,Single,3646,Upto 5k,Yes,23,11,4,1
RM1080,39,36-45,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,1525,Female,Manufacturing Director,2,Single,8376,5k-10k,No,18,9,3,2
RM1125,39,36-45,No,Travel_Rarely,Sales,6,3,Medical,1,1588,Male,Sales Executive,3,Married,8237,5k-10k,No,11,11,3,7
RM1149,39,36-45,No,Travel_Rarely,Research & Development,10,5,Medical,1,1618,Male,Manufacturing Director,1,Married,5377,5k-10k,No,13,10,3,7
RM1156,39,36-45,No,Travel_Rarely,Research & Development,3,2,Medical,1,1627,Male,Laboratory Technician,3,Divorced,3069,Upto 5k,No,15,11,3,10
RM1160,39,36-45,No,Travel_Frequently,Research & Development,4,3,Medical,1,1633,Female,Manufacturing Director,3,Single,5042,5k-10k,No,13,10,1,9
RM1176,39,36-45,No,Travel_Rarely,Research & Development,12,3,Medical,1,1654,Male,Manufacturing Director,2,Married,5295,5k-10k,No,21,7,3,5
RM1241,39,36-45,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1737,Male,Laboratory Technician,4,Married,6472,5k-10k,Yes,15,9,3,9
RM1285,39,36-45,No,Travel_Rarely,Research & Development,10,1,Medical,1,1800,Male,Research Director,3,Single,13464,10k-15k,No,21,9,3,4
RM1293,39,36-45,No,Travel_Frequently,Sales,20,3,Life Sciences,1,1812,Male,Sales Executive,4,Divorced,4127,Upto 5k,No,18,7,3,2
RM1336,39,36-45,No,Travel_Rarely,Research & Development,19,4,Other,1,1871,Male,Research Scientist,4,Divorced,3902,Upto 5k,No,14,7,3,2
RM1367,39,36-45,No,Non-Travel,Sales,21,4,Life Sciences,1,1929,Female,Sales Executive,3,Married,5736,5k-10k,No,19,10,3,3
RM1373,39,36-45,No,Travel_Rarely,Research & Development,9,2,Medical,1,1936,Male,Manufacturing Director,1,Married,5151,5k-10k,No,25,10,3,10
RM1404,39,36-45,No,Travel_Rarely,Sales,15,4,Marketing,1,1975,Male,Sales Executive,1,Single,13341,10k-15k,No,12,21,3,20
RM1430,39,36-45,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,2014,Male,Research Scientist,4,Single,4108,Upto 5k,No,13,18,3,7
RM1438,39,36-45,No,Non-Travel,Research & Development,9,3,Life Sciences,1,2022,Male,Manager,4,Single,19431,15k+,No,13,21,2,6
RM1463,39,36-45,No,Travel_Rarely,Sales,24,1,Marketing,1,2056,Female,Sales Executive,4,Married,12031,10k-15k,No,11,21,2,20
RM1467,39,36-45,No,Travel_Rarely,Research & Development,6,1,Medical,1,2062,Male,Healthcare Representative,1,Married,9991,5k-10k,No,15,9,3,7
RM1463,39,36-45,No,Travel_Rarely,Sales,24,1,Marketing,1,2056,Female,Sales Executive,4,Married,12031,10k-15k,No,11,21,2,20
RM1467,39,36-45,No,Travel_Rarely,Research & Development,6,1,Medical,1,2062,Male,Healthcare Representative,1,Married,9991,5k-10k,No,15,9,3,7
RM091,40,36-45,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,119,Male,Healthcare Representative,2,Married,13503,10k-15k,No,22,22,2,22
RM151,40,36-45,No,Travel_Frequently,Research & Development,26,3,Medical,1,202,Female,Research Scientist,2,Divorced,5605,5k-10k,No,11,20,3,20
RM159,40,36-45,No,Travel_Rarely,Sales,4,4,Marketing,1,215,Male,Sales Executive,4,Married,10855,10k-15k,No,11,15,2,12
RM187,40,36-45,No,Travel_Rarely,Research & Development,4,1,Medical,1,253,Female,Manager,3,Married,19033,15k+,No,14,21,3,20
RM204,40,36-45,No,Travel_Rarely,Research & Development,19,2,Medical,1,281,Male,Laboratory Technician,4,Married,2741,Upto 5k,Yes,15,15,4,7
RM209,40,36-45,No,Non-Travel,Research & Development,9,5,Life Sciences,1,287,Male,Healthcare Representative,4,Married,4876,Upto 5k,No,14,5,1,3
RM244,40,36-45,No,Travel_Rarely,Research & Development,24,2,Technical Degree,1,335,Male,Research Scientist,4,Divorced,3319,Upto 5k,No,17,9,3,9
RM258,40,36-45,No,Travel_Rarely,Research & Development,2,2,Medical,1,352,Male,Research Director,3,Divorced,19436,15k+,No,19,22,3,21
RM336,40,36-45,No,Travel_Rarely,Sales,1,2,Medical,1,453,Male,Sales Executive,4,Married,7457,5k-10k,Yes,22,6,2,4
RM362,40,36-45,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,483,Female,Laboratory Technician,3,Married,2213,Upto 5k,Yes,13,10,3,7
RM369,40,36-45,Yes,Travel_Rarely,Sales,22,2,Marketing,1,492,Male,Sales Executive,3,Married,6380,5k-10k,Yes,12,8,3,6
RM388,40,36-45,No,Travel_Rarely,Sales,2,2,Marketing,1,516,Female,Sales Executive,2,Divorced,5715,5k-10k,No,12,8,3,5
RM392,40,36-45,No,Travel_Rarely,Research & Development,2,3,Medical,1,521,Female,Laboratory Technician,3,Married,3448,Upto 5k,No,22,20,3,1
RM418,40,36-45,No,Travel_Rarely,Sales,2,4,Life Sciences,1,558,Female,Manager,3,Married,18041,15k+,No,14,21,3,20
RM449,40,36-45,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,601,Female,Manufacturing Director,3,Single,13237,10k-15k,No,15,22,3,20
RM459,40,36-45,No,Non-Travel,Sales,28,3,Other,1,615,Male,Sales Executive,1,Divorced,10932,10k-15k,No,15,20,3,1
RM534,40,36-45,No,Travel_Frequently,Sales,5,4,Life Sciences,1,729,Male,Sales Executive,1,Married,10475,10k-15k,Yes,21,20,3,18
RM554,40,36-45,No,Travel_Rarely,Research & Development,2,1,Medical,1,763,Female,Research Scientist,4,Single,2342,Upto 5k,Yes,20,5,2,4
RM583,40,36-45,No,Travel_Frequently,Research & Development,2,2,Medical,1,807,Female,Healthcare Representative,2,Married,4244,Upto 5k,No,24,8,3,8
RM602,40,36-45,No,Travel_Frequently,Research & Development,16,4,Medical,1,832,Male,Laboratory Technician,3,Single,5094,5k-10k,No,14,10,3,1
RM685,40,36-45,No,Travel_Rarely,Sales,10,4,Marketing,1,954,Male,Sales Executive,2,Divorced,9705,5k-10k,No,12,11,2,1
RM692,40,36-45,No,Travel_Frequently,Research & Development,9,4,Medical,1,964,Male,Research Scientist,2,Divorced,3617,Upto 5k,Yes,14,3,3,1
RM707,40,36-45,Yes,Non-Travel,Sales,24,3,Life Sciences,1,986,Female,Sales Executive,2,Single,13194,10k-15k,Yes,16,22,2,1
RM769,40,36-45,No,Travel_Rarely,Sales,26,3,Marketing,1,1066,Male,Sales Executive,1,Married,8396,5k-10k,No,14,8,2,7
RM786,40,36-45,No,Travel_Rarely,Research & Development,20,4,Technical Degree,1,1092,Male,Healthcare Representative,4,Married,10322,10k-15k,No,20,14,3,11
RM815,40,36-45,No,Travel_Rarely,Research & Development,14,3,Medical,1,1128,Male,Research Director,3,Single,19626,15k+,No,14,21,4,20
RM838,40,36-45,No,Travel_Frequently,Research & Development,9,4,Medical,1,1166,Female,Research Director,3,Single,13499,10k-15k,No,17,20,2,18
RM846,40,36-45,No,Travel_Frequently,Research & Development,26,2,Medical,1,1180,Female,Research Scientist,4,Married,4422,Upto 5k,Yes,13,16,1,1
RM867,40,36-45,No,Travel_Frequently,Sales,2,4,Medical,1,1212,Male,Sales Executive,2,Married,4327,Upto 5k,No,12,5,3,0
RM885,40,36-45,No,Travel_Rarely,Sales,10,3,Technical Degree,1,1239,Female,Sales Executive,2,Divorced,6852,5k-10k,No,12,7,4,5
RM947,40,36-45,Yes,Travel_Rarely,Sales,25,4,Marketing,1,1318,Male,Sales Executive,2,Single,9094,5k-10k,Yes,12,9,3,5
RM958,40,36-45,No,Non-Travel,Research & Development,16,2,Life Sciences,1,1340,Male,Research Scientist,3,Divorced,3544,Upto 5k,No,16,6,3,4
RM960,40,36-45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1346,Male,Research Scientist,4,Single,4661,Upto 5k,No,13,9,3,9
RM968,40,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1361,Male,Laboratory Technician,2,Married,2387,Upto 5k,No,22,7,3,4
RM979,40,36-45,No,Travel_Rarely,Research & Development,2,1,Medical,1,1375,Female,Healthcare Representative,3,Divorced,6377,5k-10k,No,20,15,3,12
RM1030,40,36-45,No,Non-Travel,Research & Development,9,4,Other,1,1449,Male,Laboratory Technician,3,Divorced,3975,Upto 5k,No,11,11,4,8
RM1041,40,36-45,No,Non-Travel,Research & Development,8,1,Medical,1,1468,Male,Research Director,2,Divorced,13757,10k-15k,No,11,16,3,9
RM1046,40,36-45,No,Travel_Rarely,Research & Development,2,3,Medical,1,1474,Male,Research Scientist,3,Divorced,2345,Upto 5k,No,14,8,4,3
RM1084,40,36-45,Yes,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1534,Male,Laboratory Technician,1,Single,2018,Upto 5k,No,14,15,1,5
RM1095,40,36-45,No,Travel_Rarely,Sales,9,2,Medical,1,1548,Male,Sales Executive,1,Married,5473,5k-10k,No,12,9,4,8
RM1097,40,36-45,No,Travel_Rarely,Human Resources,6,2,Medical,1,1550,Male,Manager,4,Single,16437,15k+,Yes,21,21,3,21
RM1099,40,36-45,No,Non-Travel,Research & Development,8,2,Life Sciences,1,1552,Male,Healthcare Representative,4,Divorced,4069,Upto 5k,Yes,18,8,3,2
RM1133,40,36-45,No,Travel_Rarely,Sales,14,2,Life Sciences,1,1598,Female,Sales Executive,1,Married,4639,Upto 5k,No,15,5,3,5
RM1157,40,36-45,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,1628,Female,Manufacturing Director,3,Married,10435,10k-15k,No,13,18,3,18
RM1165,40,36-45,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,1641,Female,Manufacturing Director,4,Single,7945,5k-10k,Yes,15,18,2,4
RM1172,40,36-45,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1649,Male,Laboratory Technician,1,Single,2166,Upto 5k,Yes,14,10,1,4
RM1230,40,36-45,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,1724,Female,Manufacturing Director,1,Married,6516,5k-10k,Yes,16,18,3,1
RM1243,40,36-45,No,Travel_Rarely,Sales,7,4,Medical,1,1740,Male,Manager,2,Single,19833,15k+,No,14,21,2,21
RM1287,40,36-45,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1802,Female,Laboratory Technician,1,Married,3377,Upto 5k,No,17,7,2,4
RM1300,40,36-45,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1822,Female,Healthcare Representative,4,Divorced,6513,5k-10k,No,17,12,3,5
RM1305,40,36-45,No,Travel_Rarely,Research & Development,12,3,Life Sciences,1,1829,Female,Healthcare Representative,1,Divorced,4448,Upto 5k,No,12,15,3,7
RM1349,40,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1892,Male,Manager,1,Divorced,16823,15k+,No,11,22,3,19
RM1410,40,36-45,No,Travel_Frequently,Research & Development,11,3,Technical Degree,1,1985,Female,Laboratory Technician,3,Married,6323,5k-10k,No,11,10,4,10
RM1411,40,36-45,No,Travel_Rarely,Sales,2,2,Marketing,1,1986,Female,Sales Executive,2,Married,5677,5k-10k,No,14,15,3,11
RM1428,40,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2012,Male,Laboratory Technician,4,Married,2406,Upto 5k,No,19,8,2,1
RM1456,40,36-45,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2048,Male,Research Scientist,3,Single,2809,Upto 5k,No,14,8,3,2
RM1458,40,36-45,No,Travel_Rarely,Research & Development,2,4,Medical,1,2051,Female,Research Scientist,3,Married,2001,Upto 5k,No,14,20,3,5
RM001,41,36-45,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,1,Female,Sales Executive,4,Single,5993,5k-10k,Yes,11,8,1,6
RM046,41,36-45,Yes,Travel_Rarely,Research & Development,12,3,Technical Degree,1,58,Female,Research Director,3,Married,19545,15k+,No,12,23,3,22
RM134,41,36-45,No,Travel_Rarely,Sales,9,1,Life Sciences,1,176,Male,Sales Executive,3,Divorced,8189,5k-10k,Yes,13,12,3,9
RM148,41,36-45,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,199,Male,Manager,1,Divorced,17181,15k+,No,13,21,2,7
RM149,41,36-45,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,200,Male,Laboratory Technician,1,Married,2238,Upto 5k,No,21,7,3,5
RM167,41,36-45,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,227,Male,Research Scientist,3,Divorced,2451,Upto 5k,No,12,13,3,9
RM183,41,36-45,Yes,Travel_Rarely,Sales,20,2,Marketing,1,248,Female,Sales Representative,2,Single,3140,Upto 5k,Yes,22,4,2,4
RM216,41,36-45,No,Travel_Rarely,Sales,6,3,Life Sciences,1,298,Female,Manager,4,Single,13591,10k-15k,Yes,18,16,3,1
RM243,41,36-45,No,Travel_Rarely,Research & Development,19,2,Life Sciences,1,334,Male,Research Scientist,1,Divorced,3072,Upto 5k,No,16,17,2,1
RM301,41,36-45,No,Travel_Rarely,Sales,2,4,Life Sciences,1,410,Male,Manager,2,Single,16015,15k+,No,19,22,3,22
RM347,41,36-45,No,Travel_Rarely,Research & Development,6,3,Medical,1,466,Male,Manufacturing Director,2,Single,6032,5k-10k,Yes,15,8,3,5
RM367,41,36-45,Yes,Travel_Frequently,Sales,4,3,Marketing,1,488,Male,Sales Executive,2,Single,9355,5k-10k,No,18,8,3,8
RM404,41,36-45,No,Travel_Rarely,Sales,1,3,Marketing,1,534,Male,Sales Executive,1,Married,8392,5k-10k,No,16,10,3,10
RM447,41,36-45,No,Non-Travel,Sales,10,2,Life Sciences,1,599,Male,Sales Executive,4,Single,6230,5k-10k,No,14,16,3,14
RM460,41,36-45,No,Non-Travel,Research & Development,2,4,Other,1,616,Female,Healthcare Representative,3,Single,6811,5k-10k,Yes,17,10,3,8
RM467,41,36-45,No,Travel_Rarely,Sales,2,5,Life Sciences,1,625,Female,Manager,1,Married,16595,15k+,No,16,22,3,18
RM536,41,36-45,No,Travel_Rarely,Human Resources,10,4,Human Resources,1,731,Male,Manager,4,Divorced,19141,15k+,No,15,23,2,21
RM539,41,36-45,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,734,Male,Manager,3,Married,19189,15k+,No,12,22,3,22
RM668,41,36-45,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,927,Female,Laboratory Technician,4,Divorced,2778,Upto 5k,Yes,13,10,2,7
RM687,41,36-45,No,Travel_Rarely,Research & Development,6,3,Medical,1,957,Male,Laboratory Technician,1,Single,4721,Upto 5k,Yes,13,20,3,18
RM717,41,36-45,No,Travel_Frequently,Research & Development,9,3,Medical,1,999,Male,Research Director,3,Divorced,19419,15k+,No,17,21,4,18
RM738,41,36-45,No,Travel_Rarely,Research & Development,7,2,Medical,1,1025,Female,Manufacturing Director,3,Single,5003,5k-10k,No,14,8,3,2
RM747,41,36-45,No,Non-Travel,Research & Development,7,1,Life Sciences,1,1035,Female,Research Director,3,Divorced,19973,15k+,No,22,21,3,21
RM784,41,36-45,No,Travel_Rarely,Research & Development,7,2,Technical Degree,1,1085,Female,Research Scientist,3,Married,3376,Upto 5k,No,13,10,3,10
RM831,41,36-45,No,Travel_Rarely,Research & Development,12,4,Life Sciences,1,1158,Male,Laboratory Technician,4,Married,4766,Upto 5k,Yes,11,6,3,1
RM865,41,36-45,Yes,Non-Travel,Research & Development,5,2,Life Sciences,1,1210,Male,Research Scientist,1,Divorced,2107,Upto 5k,No,17,5,1,1
RM952,41,36-45,No,Non-Travel,Sales,10,2,Medical,1,1329,Male,Sales Executive,2,Single,6151,5k-10k,No,13,19,3,19
RM961,41,36-45,No,Travel_Frequently,Sales,1,3,Marketing,1,1349,Female,Sales Executive,1,Divorced,4103,Upto 5k,No,17,10,3,9
RM989,41,36-45,No,Travel_Frequently,Research & Development,22,3,Life Sciences,1,1392,Female,Research Scientist,4,Divorced,5467,5k-10k,Yes,14,12,2,6
RM1029,41,36-45,No,Travel_Rarely,Research & Development,5,5,Medical,1,1448,Male,Research Scientist,3,Married,2127,Upto 5k,Yes,12,7,2,4
RM1197,41,36-45,No,Travel_Rarely,Sales,23,2,Life Sciences,1,1678,Male,Sales Executive,3,Single,7082,5k-10k,Yes,16,21,3,2
RM1219,41,36-45,No,Travel_Rarely,Sales,6,3,Marketing,1,1708,Male,Sales Executive,3,Single,9241,5k-10k,No,12,10,3,10
RM1229,41,36-45,No,Non-Travel,Human Resources,4,3,Human Resources,1,1722,Male,Human Resources,2,Married,6430,5k-10k,No,19,10,3,3
RM1267,41,36-45,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1772,Male,Laboratory Technician,1,Divorced,2289,Upto 5k,No,20,5,3,5
RM1295,41,36-45,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1814,Male,Healthcare Representative,2,Single,6870,5k-10k,No,12,11,1,3
RM1296,41,36-45,No,Travel_Rarely,Sales,4,1,Marketing,1,1815,Female,Sales Executive,3,Divorced,10447,10k-15k,Yes,13,23,4,22
RM1357,41,36-45,No,Travel_Rarely,Sales,8,3,Marketing,1,1909,Female,Sales Executive,2,Married,4393,Upto 5k,No,21,14,3,5
RM1421,41,36-45,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1999,Male,Research Scientist,4,Married,2782,Upto 5k,No,22,12,3,5
RM1446,41,36-45,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,2034,Female,Manufacturing Director,2,Married,13570,10k-15k,No,23,21,3,20
RM1449,41,36-45,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2037,Male,Sales Executive,2,Divorced,8938,5k-10k,No,11,14,3,5
RM028,42,36-45,No,Travel_Rarely,Sales,8,4,Marketing,1,35,Male,Sales Executive,2,Married,6825,5k-10k,No,11,10,3,9
RM198,42,36-45,No,Non-Travel,Research & Development,21,2,Medical,1,270,Female,Manufacturing Director,3,Divorced,5265,5k-10k,No,16,11,3,5
RM232,42,36-45,No,Travel_Rarely,Research & Development,4,2,Technical Degree,1,319,Male,Manager,4,Married,19232,15k+,No,11,22,3,22
RM254,42,36-45,No,Travel_Rarely,Research & Development,17,2,Life Sciences,1,347,Female,Research Scientist,1,Single,6545,5k-10k,Yes,13,10,3,3
RM257,42,36-45,No,Travel_Rarely,Research & Development,2,3,Medical,1,351,Female,Laboratory Technician,1,Divorced,2593,Upto 5k,Yes,11,10,3,9
